owner_id;mode;vehicle_id;type_id;critair;technology;age;euro
5031715;car;5031715:car;default_car;Crit'air 1;Gazole;0;6
5031716;car;5031716:car;default_car;Crit'air 1;Gazole;0;6
5031717;car;5031717:car;default_car;Crit'air 1;Gazole;0;6
5031718;car;5031718:car;default_car;Crit'air 1;Gazole;0;6
5036156;car;5036156:car;default_car;Crit'air 1;Gazole;0;6
5036157;car;5036157:car;default_car;Crit'air 1;Gazole;0;6
5036158;car;5036158:car;default_car;Crit'air 1;Gazole;0;6
5036159;car;5036159:car;default_car;Crit'air 1;Gazole;0;6
5037460;car;5037460:car;default_car;Crit'air 1;Gazole;0;6
5037605;car;5037605:car;default_car;Crit'air 1;Gazole;0;6
5037606;car;5037606:car;default_car;Crit'air 1;Gazole;0;6
5038342;car;5038342:car;default_car;Crit'air 1;Gazole;0;6
5038343;car;5038343:car;default_car;Crit'air 1;Gazole;0;6
5038344;car;5038344:car;default_car;Crit'air 1;Gazole;0;6
5038345;car;5038345:car;default_car;Crit'air 1;Gazole;0;6
5039585;car;5039585:car;default_car;Crit'air 1;Gazole;0;6
5040352;car;5040352:car;default_car;Crit'air 1;Gazole;0;6
5040353;car;5040353:car;default_car;Crit'air 1;Gazole;0;6
5042914;car;5042914:car;default_car;Crit'air 1;Gazole;0;6
5042915;car;5042915:car;default_car;Crit'air 1;Gazole;0;6
5042916;car;5042916:car;default_car;Crit'air 1;Gazole;0;6
5046169;car;5046169:car;default_car;Crit'air 1;Gazole;0;6
5046764;car;5046764:car;default_car;Crit'air 1;Gazole;0;6
5046765;car;5046765:car;default_car;Crit'air 1;Gazole;0;6
5046766;car;5046766:car;default_car;Crit'air 1;Gazole;0;6
5047847;car;5047847:car;default_car;Crit'air 1;Gazole;0;6
5047848;car;5047848:car;default_car;Crit'air 1;Gazole;0;6
5047866;car;5047866:car;default_car;Crit'air 1;Gazole;0;6
5047867;car;5047867:car;default_car;Crit'air 1;Gazole;0;6
5048874;car;5048874:car;default_car;Crit'air 1;Gazole;0;6
5048875;car;5048875:car;default_car;Crit'air 1;Gazole;0;6
5050754;car;5050754:car;default_car;Crit'air 1;Gazole;0;6
5050755;car;5050755:car;default_car;Crit'air 1;Gazole;0;6
5053165;car;5053165:car;default_car;Crit'air 1;Gazole;0;6
5053166;car;5053166:car;default_car;Crit'air 1;Gazole;0;6
5053167;car;5053167:car;default_car;Crit'air 1;Gazole;0;6
5053168;car;5053168:car;default_car;Crit'air 1;Gazole;0;6
5053169;car;5053169:car;default_car;Crit'air 1;Gazole;0;6
5053827;car;5053827:car;default_car;Crit'air 1;Gazole;0;6
5053828;car;5053828:car;default_car;Crit'air 1;Gazole;0;6
5053829;car;5053829:car;default_car;Crit'air 1;Gazole;0;6
5053830;car;5053830:car;default_car;Crit'air 1;Gazole;0;6
5060769;car;5060769:car;default_car;Crit'air 1;Gazole;0;6
5060770;car;5060770:car;default_car;Crit'air 1;Gazole;0;6
5060771;car;5060771:car;default_car;Crit'air 1;Gazole;0;6
5060772;car;5060772:car;default_car;Crit'air 1;Gazole;0;6
5064753;car;5064753:car;default_car;Crit'air 1;Gazole;0;6
5068846;car;5068846:car;default_car;Crit'air 1;Gazole;0;6
5068847;car;5068847:car;default_car;Crit'air 1;Gazole;0;6
5068848;car;5068848:car;default_car;Crit'air 1;Gazole;0;6
5070873;car;5070873:car;default_car;Crit'air 1;Gazole;0;6
5070874;car;5070874:car;default_car;Crit'air 1;Gazole;0;6
5070875;car;5070875:car;default_car;Crit'air 1;Gazole;0;6
5070876;car;5070876:car;default_car;Crit'air 1;Gazole;0;6
5070893;car;5070893:car;default_car;Crit'air 1;Gazole;0;6
5070894;car;5070894:car;default_car;Crit'air 1;Gazole;0;6
5070895;car;5070895:car;default_car;Crit'air 1;Gazole;0;6
5070896;car;5070896:car;default_car;Crit'air 1;Gazole;0;6
5075138;car;5075138:car;default_car;Crit'air 1;Gazole;0;6
5075139;car;5075139:car;default_car;Crit'air 1;Gazole;0;6
5075140;car;5075140:car;default_car;Crit'air 1;Gazole;0;6
5075141;car;5075141:car;default_car;Crit'air 1;Gazole;0;6
5079524;car;5079524:car;default_car;Crit'air 1;Gazole;0;6
5080671;car;5080671:car;default_car;Crit'air 1;Gazole;0;6
5080672;car;5080672:car;default_car;Crit'air 1;Gazole;0;6
5080916;car;5080916:car;default_car;Crit'air 1;Gazole;0;6
5081196;car;5081196:car;default_car;Crit'air 1;Gazole;0;6
5084560;car;5084560:car;default_car;Crit'air 1;Gazole;0;6
5084561;car;5084561:car;default_car;Crit'air 1;Gazole;0;6
5084562;car;5084562:car;default_car;Crit'air 1;Gazole;0;6
5084563;car;5084563:car;default_car;Crit'air 1;Gazole;0;6
5087628;car;5087628:car;default_car;Crit'air 1;Gazole;0;6
5087629;car;5087629:car;default_car;Crit'air 1;Gazole;0;6
5087630;car;5087630:car;default_car;Crit'air 1;Gazole;0;6
5092239;car;5092239:car;default_car;Crit'air 1;Gazole;0;6
5093254;car;5093254:car;default_car;Crit'air 1;Gazole;0;6
5093255;car;5093255:car;default_car;Crit'air 1;Gazole;0;6
5093256;car;5093256:car;default_car;Crit'air 1;Gazole;0;6
5093257;car;5093257:car;default_car;Crit'air 1;Gazole;0;6
5093258;car;5093258:car;default_car;Crit'air 1;Gazole;0;6
5104382;car;5104382:car;default_car;Crit'air 1;Gazole;0;6
5104383;car;5104383:car;default_car;Crit'air 1;Gazole;0;6
5104384;car;5104384:car;default_car;Crit'air 1;Gazole;0;6
5110477;car;5110477:car;default_car;Crit'air 1;Gazole;0;6
5110478;car;5110478:car;default_car;Crit'air 1;Gazole;0;6
5110479;car;5110479:car;default_car;Crit'air 1;Gazole;0;6
5110719;car;5110719:car;default_car;Crit'air 1;Gazole;0;6
5111532;car;5111532:car;default_car;Crit'air 1;Gazole;0;6
5111533;car;5111533:car;default_car;Crit'air 1;Gazole;0;6
5111534;car;5111534:car;default_car;Crit'air 1;Gazole;0;6
5111535;car;5111535:car;default_car;Crit'air 1;Gazole;0;6
5113362;car;5113362:car;default_car;Crit'air 1;Gazole;0;6
5113363;car;5113363:car;default_car;Crit'air 1;Gazole;0;6
5113364;car;5113364:car;default_car;Crit'air 1;Gazole;0;6
5113645;car;5113645:car;default_car;Crit'air 1;Gazole;0;6
5113646;car;5113646:car;default_car;Crit'air 1;Gazole;0;6
5113647;car;5113647:car;default_car;Crit'air 1;Gazole;0;6
5113648;car;5113648:car;default_car;Crit'air 1;Gazole;0;6
5113649;car;5113649:car;default_car;Crit'air 1;Gazole;0;6
5113650;car;5113650:car;default_car;Crit'air 1;Gazole;0;6
5116669;car;5116669:car;default_car;Crit'air 1;Gazole;0;6
5116670;car;5116670:car;default_car;Crit'air 1;Gazole;0;6
5116671;car;5116671:car;default_car;Crit'air 1;Gazole;0;6
5116672;car;5116672:car;default_car;Crit'air 1;Gazole;0;6
5123627;car;5123627:car;default_car;Crit'air 1;Gazole;0;6
5123628;car;5123628:car;default_car;Crit'air 1;Gazole;0;6
5124009;car;5124009:car;default_car;Crit'air 1;Gazole;0;6
5125050;car;5125050:car;default_car;Crit'air 1;Gazole;0;6
5125051;car;5125051:car;default_car;Crit'air 1;Gazole;0;6
5125052;car;5125052:car;default_car;Crit'air 1;Gazole;0;6
5125053;car;5125053:car;default_car;Crit'air 1;Gazole;0;6
5126099;car;5126099:car;default_car;Crit'air 1;Gazole;0;6
5126100;car;5126100:car;default_car;Crit'air 1;Gazole;0;6
5126434;car;5126434:car;default_car;Crit'air 1;Gazole;0;6
5126435;car;5126435:car;default_car;Crit'air 1;Gazole;0;6
5127615;car;5127615:car;default_car;Crit'air 1;Gazole;0;6
5127616;car;5127616:car;default_car;Crit'air 1;Gazole;0;6
5135005;car;5135005:car;default_car;Crit'air 1;Gazole;0;6
5135006;car;5135006:car;default_car;Crit'air 1;Gazole;0;6
5135834;car;5135834:car;default_car;Crit'air 1;Gazole;0;6
5135835;car;5135835:car;default_car;Crit'air 1;Gazole;0;6
5135874;car;5135874:car;default_car;Crit'air 1;Gazole;0;6
5136251;car;5136251:car;default_car;Crit'air 1;Gazole;0;6
5136252;car;5136252:car;default_car;Crit'air 1;Gazole;0;6
5136253;car;5136253:car;default_car;Crit'air 1;Gazole;0;6
5136254;car;5136254:car;default_car;Crit'air 1;Gazole;0;6
5136255;car;5136255:car;default_car;Crit'air 1;Gazole;0;6
5136441;car;5136441:car;default_car;Crit'air 1;Gazole;0;6
5136442;car;5136442:car;default_car;Crit'air 1;Gazole;0;6
5139271;car;5139271:car;default_car;Crit'air 1;Gazole;0;6
5146734;car;5146734:car;default_car;Crit'air 1;Gazole;0;6
5146735;car;5146735:car;default_car;Crit'air 1;Gazole;0;6
5146736;car;5146736:car;default_car;Crit'air 1;Gazole;0;6
5146737;car;5146737:car;default_car;Crit'air 1;Gazole;0;6
5146738;car;5146738:car;default_car;Crit'air 1;Gazole;0;6
5146739;car;5146739:car;default_car;Crit'air 1;Gazole;0;6
5149055;car;5149055:car;default_car;Crit'air 1;Gazole;0;6
5152653;car;5152653:car;default_car;Crit'air 1;Gazole;0;6
5164511;car;5164511:car;default_car;Crit'air 1;Gazole;0;6
5164512;car;5164512:car;default_car;Crit'air 1;Gazole;0;6
5164513;car;5164513:car;default_car;Crit'air 1;Gazole;0;6
5164514;car;5164514:car;default_car;Crit'air 1;Gazole;0;6
5167940;car;5167940:car;default_car;Crit'air 1;Gazole;0;6
5167941;car;5167941:car;default_car;Crit'air 1;Gazole;0;6
5172071;car;5172071:car;default_car;Crit'air 1;Gazole;0;6
5172072;car;5172072:car;default_car;Crit'air 1;Gazole;0;6
5172073;car;5172073:car;default_car;Crit'air 1;Gazole;0;6
5172074;car;5172074:car;default_car;Crit'air 1;Gazole;0;6
5175492;car;5175492:car;default_car;Crit'air 1;Gazole;0;6
5175493;car;5175493:car;default_car;Crit'air 1;Gazole;0;6
5175494;car;5175494:car;default_car;Crit'air 1;Gazole;0;6
5175858;car;5175858:car;default_car;Crit'air 1;Gazole;0;6
5177544;car;5177544:car;default_car;Crit'air 1;Gazole;0;6
5177545;car;5177545:car;default_car;Crit'air 1;Gazole;0;6
5177546;car;5177546:car;default_car;Crit'air 1;Gazole;0;6
5180277;car;5180277:car;default_car;Crit'air 1;Gazole;0;6
5182058;car;5182058:car;default_car;Crit'air 1;Gazole;0;6
5182059;car;5182059:car;default_car;Crit'air 1;Gazole;0;6
5185249;car;5185249:car;default_car;Crit'air 1;Gazole;0;6
5185250;car;5185250:car;default_car;Crit'air 1;Gazole;0;6
5186802;car;5186802:car;default_car;Crit'air 1;Gazole;0;6
5190924;car;5190924:car;default_car;Crit'air 1;Gazole;0;6
5190925;car;5190925:car;default_car;Crit'air 1;Gazole;0;6
5190926;car;5190926:car;default_car;Crit'air 1;Gazole;0;6
5192395;car;5192395:car;default_car;Crit'air 1;Gazole;0;6
5192396;car;5192396:car;default_car;Crit'air 1;Gazole;0;6
5192397;car;5192397:car;default_car;Crit'air 1;Gazole;0;6
5192398;car;5192398:car;default_car;Crit'air 1;Gazole;0;6
5195789;car;5195789:car;default_car;Crit'air 1;Gazole;0;6
5196105;car;5196105:car;default_car;Crit'air 1;Gazole;0;6
5196445;car;5196445:car;default_car;Crit'air 1;Gazole;0;6
5196446;car;5196446:car;default_car;Crit'air 1;Gazole;0;6
5196922;car;5196922:car;default_car;Crit'air 1;Gazole;0;6
5196923;car;5196923:car;default_car;Crit'air 1;Gazole;0;6
5196924;car;5196924:car;default_car;Crit'air 1;Gazole;0;6
5196959;car;5196959:car;default_car;Crit'air 1;Gazole;0;6
5200099;car;5200099:car;default_car;Crit'air 1;Gazole;0;6
5200100;car;5200100:car;default_car;Crit'air 1;Gazole;0;6
5201308;car;5201308:car;default_car;Crit'air 1;Gazole;0;6
5201697;car;5201697:car;default_car;Crit'air 1;Gazole;0;6
5201698;car;5201698:car;default_car;Crit'air 1;Gazole;0;6
5201699;car;5201699:car;default_car;Crit'air 1;Gazole;0;6
5205670;car;5205670:car;default_car;Crit'air 1;Gazole;0;6
5205671;car;5205671:car;default_car;Crit'air 1;Gazole;0;6
5206667;car;5206667:car;default_car;Crit'air 1;Gazole;0;6
5206668;car;5206668:car;default_car;Crit'air 1;Gazole;0;6
5207264;car;5207264:car;default_car;Crit'air 1;Gazole;0;6
5207265;car;5207265:car;default_car;Crit'air 1;Gazole;0;6
5208797;car;5208797:car;default_car;Crit'air 1;Gazole;0;6
5208798;car;5208798:car;default_car;Crit'air 1;Gazole;0;6
5208879;car;5208879:car;default_car;Crit'air 1;Gazole;0;6
5208880;car;5208880:car;default_car;Crit'air 1;Gazole;0;6
5208881;car;5208881:car;default_car;Crit'air 1;Gazole;0;6
5208882;car;5208882:car;default_car;Crit'air 1;Gazole;0;6
5212136;car;5212136:car;default_car;Crit'air 1;Gazole;0;6
5212137;car;5212137:car;default_car;Crit'air 1;Gazole;0;6
5212138;car;5212138:car;default_car;Crit'air 1;Gazole;0;6
5214779;car;5214779:car;default_car;Crit'air 1;Gazole;0;6
5214780;car;5214780:car;default_car;Crit'air 1;Gazole;0;6
5214781;car;5214781:car;default_car;Crit'air 1;Gazole;0;6
5214782;car;5214782:car;default_car;Crit'air 1;Gazole;0;6
5217934;car;5217934:car;default_car;Crit'air 1;Gazole;0;6
5224500;car;5224500:car;default_car;Crit'air 1;Gazole;0;6
5225963;car;5225963:car;default_car;Crit'air 1;Gazole;0;6
5227103;car;5227103:car;default_car;Crit'air 1;Gazole;0;6
5227104;car;5227104:car;default_car;Crit'air 1;Gazole;0;6
5227105;car;5227105:car;default_car;Crit'air 1;Gazole;0;6
5227106;car;5227106:car;default_car;Crit'air 1;Gazole;0;6
5229260;car;5229260:car;default_car;Crit'air 1;Gazole;0;6
5229261;car;5229261:car;default_car;Crit'air 1;Gazole;0;6
5229581;car;5229581:car;default_car;Crit'air 1;Gazole;0;6
5243026;car;5243026:car;default_car;Crit'air 1;Gazole;0;6
5243027;car;5243027:car;default_car;Crit'air 1;Gazole;0;6
5244602;car;5244602:car;default_car;Crit'air 1;Gazole;0;6
5244603;car;5244603:car;default_car;Crit'air 1;Gazole;0;6
5245426;car;5245426:car;default_car;Crit'air 1;Gazole;0;6
5245427;car;5245427:car;default_car;Crit'air 1;Gazole;0;6
5245428;car;5245428:car;default_car;Crit'air 1;Gazole;0;6
5247700;car;5247700:car;default_car;Crit'air 1;Gazole;0;6
5247701;car;5247701:car;default_car;Crit'air 1;Gazole;0;6
5247702;car;5247702:car;default_car;Crit'air 1;Gazole;0;6
5249443;car;5249443:car;default_car;Crit'air 1;Gazole;0;6
5249444;car;5249444:car;default_car;Crit'air 1;Gazole;0;6
5249445;car;5249445:car;default_car;Crit'air 1;Gazole;0;6
5249446;car;5249446:car;default_car;Crit'air 1;Gazole;0;6
5252644;car;5252644:car;default_car;Crit'air 1;Gazole;0;6
5253310;car;5253310:car;default_car;Crit'air 1;Gazole;0;6
5253311;car;5253311:car;default_car;Crit'air 1;Gazole;0;6
5253312;car;5253312:car;default_car;Crit'air 1;Gazole;0;6
5253313;car;5253313:car;default_car;Crit'air 1;Gazole;0;6
5253314;car;5253314:car;default_car;Crit'air 1;Gazole;0;6
5253315;car;5253315:car;default_car;Crit'air 1;Gazole;0;6
5254377;car;5254377:car;default_car;Crit'air 1;Gazole;0;6
5254378;car;5254378:car;default_car;Crit'air 1;Gazole;0;6
5254379;car;5254379:car;default_car;Crit'air 1;Gazole;0;6
5254380;car;5254380:car;default_car;Crit'air 1;Gazole;0;6
5255070;car;5255070:car;default_car;Crit'air 1;Gazole;0;6
5255071;car;5255071:car;default_car;Crit'air 1;Gazole;0;6
5255072;car;5255072:car;default_car;Crit'air 1;Gazole;0;6
5255073;car;5255073:car;default_car;Crit'air 1;Gazole;0;6
5255074;car;5255074:car;default_car;Crit'air 1;Gazole;0;6
5255075;car;5255075:car;default_car;Crit'air 1;Gazole;0;6
5255203;car;5255203:car;default_car;Crit'air 1;Gazole;0;6
5255204;car;5255204:car;default_car;Crit'air 1;Gazole;0;6
5255205;car;5255205:car;default_car;Crit'air 1;Gazole;0;6
5255206;car;5255206:car;default_car;Crit'air 1;Gazole;0;6
5255793;car;5255793:car;default_car;Crit'air 1;Gazole;0;6
5255794;car;5255794:car;default_car;Crit'air 1;Gazole;0;6
5256010;car;5256010:car;default_car;Crit'air 1;Gazole;0;6
5256011;car;5256011:car;default_car;Crit'air 1;Gazole;0;6
5258757;car;5258757:car;default_car;Crit'air 1;Gazole;0;6
5258982;car;5258982:car;default_car;Crit'air 1;Gazole;0;6
5259496;car;5259496:car;default_car;Crit'air 1;Gazole;0;6
5259497;car;5259497:car;default_car;Crit'air 1;Gazole;0;6
5259797;car;5259797:car;default_car;Crit'air 1;Gazole;0;6
5260372;car;5260372:car;default_car;Crit'air 1;Gazole;0;6
5262321;car;5262321:car;default_car;Crit'air 1;Gazole;0;6
5267216;car;5267216:car;default_car;Crit'air 1;Gazole;0;6
5269154;car;5269154:car;default_car;Crit'air 1;Gazole;0;6
5269155;car;5269155:car;default_car;Crit'air 1;Gazole;0;6
5269156;car;5269156:car;default_car;Crit'air 1;Gazole;0;6
5275074;car;5275074:car;default_car;Crit'air 1;Gazole;0;6
5275075;car;5275075:car;default_car;Crit'air 1;Gazole;0;6
5276765;car;5276765:car;default_car;Crit'air 1;Gazole;0;6
5277443;car;5277443:car;default_car;Crit'air 1;Gazole;0;6
5277444;car;5277444:car;default_car;Crit'air 1;Gazole;0;6
5277445;car;5277445:car;default_car;Crit'air 1;Gazole;0;6
5277446;car;5277446:car;default_car;Crit'air 1;Gazole;0;6
5277447;car;5277447:car;default_car;Crit'air 1;Gazole;0;6
5287387;car;5287387:car;default_car;Crit'air 1;Gazole;0;6
5287539;car;5287539:car;default_car;Crit'air 1;Gazole;0;6
5289239;car;5289239:car;default_car;Crit'air 1;Gazole;0;6
5291435;car;5291435:car;default_car;Crit'air 1;Gazole;0;6
5291436;car;5291436:car;default_car;Crit'air 1;Gazole;0;6
5291964;car;5291964:car;default_car;Crit'air 1;Gazole;0;6
5291965;car;5291965:car;default_car;Crit'air 1;Gazole;0;6
5294340;car;5294340:car;default_car;Crit'air 1;Gazole;0;6
5294811;car;5294811:car;default_car;Crit'air 1;Gazole;0;6
5294812;car;5294812:car;default_car;Crit'air 1;Gazole;0;6
5295397;car;5295397:car;default_car;Crit'air 1;Gazole;0;6
5295398;car;5295398:car;default_car;Crit'air 1;Gazole;0;6
5295399;car;5295399:car;default_car;Crit'air 1;Gazole;0;6
5295400;car;5295400:car;default_car;Crit'air 1;Gazole;0;6
5295401;car;5295401:car;default_car;Crit'air 1;Gazole;0;6
5297154;car;5297154:car;default_car;Crit'air 1;Gazole;0;6
5297155;car;5297155:car;default_car;Crit'air 1;Gazole;0;6
5297156;car;5297156:car;default_car;Crit'air 1;Gazole;0;6
5297157;car;5297157:car;default_car;Crit'air 1;Gazole;0;6
5297158;car;5297158:car;default_car;Crit'air 1;Gazole;0;6
5301126;car;5301126:car;default_car;Crit'air 1;Gazole;0;6
5301127;car;5301127:car;default_car;Crit'air 1;Gazole;0;6
5301128;car;5301128:car;default_car;Crit'air 1;Gazole;0;6
5301129;car;5301129:car;default_car;Crit'air 1;Gazole;0;6
5303444;car;5303444:car;default_car;Crit'air 1;Gazole;0;6
5303445;car;5303445:car;default_car;Crit'air 1;Gazole;0;6
5303446;car;5303446:car;default_car;Crit'air 1;Gazole;0;6
5303447;car;5303447:car;default_car;Crit'air 1;Gazole;0;6
5303448;car;5303448:car;default_car;Crit'air 1;Gazole;0;6
5308030;car;5308030:car;default_car;Crit'air 1;Gazole;0;6
5308031;car;5308031:car;default_car;Crit'air 1;Gazole;0;6
5310406;car;5310406:car;default_car;Crit'air 1;Gazole;0;6
5311668;car;5311668:car;default_car;Crit'air 1;Gazole;0;6
5313379;car;5313379:car;default_car;Crit'air 1;Gazole;0;6
5313380;car;5313380:car;default_car;Crit'air 1;Gazole;0;6
5313381;car;5313381:car;default_car;Crit'air 1;Gazole;0;6
5313382;car;5313382:car;default_car;Crit'air 1;Gazole;0;6
5313541;car;5313541:car;default_car;Crit'air 1;Gazole;0;6
5313542;car;5313542:car;default_car;Crit'air 1;Gazole;0;6
5316223;car;5316223:car;default_car;Crit'air 1;Gazole;0;6
5316224;car;5316224:car;default_car;Crit'air 1;Gazole;0;6
5316225;car;5316225:car;default_car;Crit'air 1;Gazole;0;6
5318364;car;5318364:car;default_car;Crit'air 1;Gazole;0;6
5318365;car;5318365:car;default_car;Crit'air 1;Gazole;0;6
5318366;car;5318366:car;default_car;Crit'air 1;Gazole;0;6
5318367;car;5318367:car;default_car;Crit'air 1;Gazole;0;6
5320916;car;5320916:car;default_car;Crit'air 1;Gazole;0;6
5320917;car;5320917:car;default_car;Crit'air 1;Gazole;0;6
5321331;car;5321331:car;default_car;Crit'air 1;Gazole;0;6
5323166;car;5323166:car;default_car;Crit'air 1;Gazole;0;6
5323167;car;5323167:car;default_car;Crit'air 1;Gazole;0;6
5323168;car;5323168:car;default_car;Crit'air 1;Gazole;0;6
5325951;car;5325951:car;default_car;Crit'air 1;Gazole;0;6
5325952;car;5325952:car;default_car;Crit'air 1;Gazole;0;6
5325953;car;5325953:car;default_car;Crit'air 1;Gazole;0;6
5329061;car;5329061:car;default_car;Crit'air 1;Gazole;0;6
5329062;car;5329062:car;default_car;Crit'air 1;Gazole;0;6
5330633;car;5330633:car;default_car;Crit'air 1;Gazole;0;6
5330634;car;5330634:car;default_car;Crit'air 1;Gazole;0;6
5330635;car;5330635:car;default_car;Crit'air 1;Gazole;0;6
5330636;car;5330636:car;default_car;Crit'air 1;Gazole;0;6
5330649;car;5330649:car;default_car;Crit'air 1;Gazole;0;6
5330650;car;5330650:car;default_car;Crit'air 1;Gazole;0;6
5330651;car;5330651:car;default_car;Crit'air 1;Gazole;0;6
5330652;car;5330652:car;default_car;Crit'air 1;Gazole;0;6
5330653;car;5330653:car;default_car;Crit'air 1;Gazole;0;6
5330654;car;5330654:car;default_car;Crit'air 1;Gazole;0;6
5330893;car;5330893:car;default_car;Crit'air 1;Gazole;0;6
5333059;car;5333059:car;default_car;Crit'air 1;Gazole;0;6
5333060;car;5333060:car;default_car;Crit'air 1;Gazole;0;6
5333666;car;5333666:car;default_car;Crit'air 1;Gazole;0;6
5335505;car;5335505:car;default_car;Crit'air 1;Gazole;0;6
5335506;car;5335506:car;default_car;Crit'air 1;Gazole;0;6
5335507;car;5335507:car;default_car;Crit'air 1;Gazole;0;6
5335508;car;5335508:car;default_car;Crit'air 1;Gazole;0;6
5336032;car;5336032:car;default_car;Crit'air 1;Gazole;0;6
5336033;car;5336033:car;default_car;Crit'air 1;Gazole;0;6
5338832;car;5338832:car;default_car;Crit'air 1;Gazole;0;6
5338833;car;5338833:car;default_car;Crit'air 1;Gazole;0;6
5338834;car;5338834:car;default_car;Crit'air 1;Gazole;0;6
5339524;car;5339524:car;default_car;Crit'air 1;Gazole;0;6
5339525;car;5339525:car;default_car;Crit'air 1;Gazole;0;6
5345097;car;5345097:car;default_car;Crit'air 1;Gazole;0;6
5345098;car;5345098:car;default_car;Crit'air 1;Gazole;0;6
5345099;car;5345099:car;default_car;Crit'air 1;Gazole;0;6
5350509;car;5350509:car;default_car;Crit'air 1;Gazole;0;6
5350510;car;5350510:car;default_car;Crit'air 1;Gazole;0;6
5350511;car;5350511:car;default_car;Crit'air 1;Gazole;0;6
5350512;car;5350512:car;default_car;Crit'air 1;Gazole;0;6
5350664;car;5350664:car;default_car;Crit'air 1;Gazole;0;6
5352992;car;5352992:car;default_car;Crit'air 1;Gazole;0;6
5352993;car;5352993:car;default_car;Crit'air 1;Gazole;0;6
5352994;car;5352994:car;default_car;Crit'air 1;Gazole;0;6
5357180;car;5357180:car;default_car;Crit'air 1;Gazole;0;6
5357181;car;5357181:car;default_car;Crit'air 1;Gazole;0;6
5357182;car;5357182:car;default_car;Crit'air 1;Gazole;0;6
5357183;car;5357183:car;default_car;Crit'air 1;Gazole;0;6
5359004;car;5359004:car;default_car;Crit'air 1;Gazole;0;6
5359653;car;5359653:car;default_car;Crit'air 1;Gazole;0;6
5360116;car;5360116:car;default_car;Crit'air 1;Gazole;0;6
5361686;car;5361686:car;default_car;Crit'air 1;Gazole;0;6
5361687;car;5361687:car;default_car;Crit'air 1;Gazole;0;6
5364796;car;5364796:car;default_car;Crit'air 1;Gazole;0;6
5364797;car;5364797:car;default_car;Crit'air 1;Gazole;0;6
5364798;car;5364798:car;default_car;Crit'air 1;Gazole;0;6
5364799;car;5364799:car;default_car;Crit'air 1;Gazole;0;6
5365770;car;5365770:car;default_car;Crit'air 1;Gazole;0;6
5365771;car;5365771:car;default_car;Crit'air 1;Gazole;0;6
5365772;car;5365772:car;default_car;Crit'air 1;Gazole;0;6
5370009;car;5370009:car;default_car;Crit'air 1;Gazole;0;6
5370010;car;5370010:car;default_car;Crit'air 1;Gazole;0;6
5371438;car;5371438:car;default_car;Crit'air 1;Gazole;0;6
5371439;car;5371439:car;default_car;Crit'air 1;Gazole;0;6
5372071;car;5372071:car;default_car;Crit'air 1;Gazole;0;6
5374782;car;5374782:car;default_car;Crit'air 1;Gazole;0;6
5374783;car;5374783:car;default_car;Crit'air 1;Gazole;0;6
5374784;car;5374784:car;default_car;Crit'air 1;Gazole;0;6
5376604;car;5376604:car;default_car;Crit'air 1;Gazole;0;6
5376605;car;5376605:car;default_car;Crit'air 1;Gazole;0;6
5379241;car;5379241:car;default_car;Crit'air 1;Gazole;0;6
5379242;car;5379242:car;default_car;Crit'air 1;Gazole;0;6
5379266;car;5379266:car;default_car;Crit'air 1;Gazole;0;6
5381128;car;5381128:car;default_car;Crit'air 1;Gazole;0;6
5381129;car;5381129:car;default_car;Crit'air 1;Gazole;0;6
5384762;car;5384762:car;default_car;Crit'air 1;Gazole;0;6
5384763;car;5384763:car;default_car;Crit'air 1;Gazole;0;6
5385510;car;5385510:car;default_car;Crit'air 1;Gazole;0;6
5385511;car;5385511:car;default_car;Crit'air 1;Gazole;0;6
5385512;car;5385512:car;default_car;Crit'air 1;Gazole;0;6
5385513;car;5385513:car;default_car;Crit'air 1;Gazole;0;6
5385514;car;5385514:car;default_car;Crit'air 1;Gazole;0;6
5388213;car;5388213:car;default_car;Crit'air 1;Gazole;0;6
5396116;car;5396116:car;default_car;Crit'air 1;Gazole;0;6
5396117;car;5396117:car;default_car;Crit'air 1;Gazole;0;6
5396118;car;5396118:car;default_car;Crit'air 1;Gazole;0;6
5396119;car;5396119:car;default_car;Crit'air 1;Gazole;0;6
5398693;car;5398693:car;default_car;Crit'air 1;Gazole;0;6
5398694;car;5398694:car;default_car;Crit'air 1;Gazole;0;6
5398695;car;5398695:car;default_car;Crit'air 1;Gazole;0;6
5398696;car;5398696:car;default_car;Crit'air 1;Gazole;0;6
5398697;car;5398697:car;default_car;Crit'air 1;Gazole;0;6
5400384;car;5400384:car;default_car;Crit'air 1;Gazole;0;6
5400385;car;5400385:car;default_car;Crit'air 1;Gazole;0;6
5400386;car;5400386:car;default_car;Crit'air 1;Gazole;0;6
5400387;car;5400387:car;default_car;Crit'air 1;Gazole;0;6
5400388;car;5400388:car;default_car;Crit'air 1;Gazole;0;6
5401886;car;5401886:car;default_car;Crit'air 1;Gazole;0;6
5401887;car;5401887:car;default_car;Crit'air 1;Gazole;0;6
5403033;car;5403033:car;default_car;Crit'air 1;Gazole;0;6
5403034;car;5403034:car;default_car;Crit'air 1;Gazole;0;6
5404524;car;5404524:car;default_car;Crit'air 1;Gazole;0;6
5404525;car;5404525:car;default_car;Crit'air 1;Gazole;0;6
5404526;car;5404526:car;default_car;Crit'air 1;Gazole;0;6
5404527;car;5404527:car;default_car;Crit'air 1;Gazole;0;6
