person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
1850482;1005921;49;True;male;3;True;True;587329;2401
1850483;1005921;49;True;female;3;True;True;587330;1348
1851029;1006224;22;True;male;5;False;True;587495;7937
1851109;1006275;29;True;male;3;False;False;587517;4096
1852839;1007265;27;True;male;4;True;False;588057;16530
1854015;1007913;37;True;male;3;True;True;588429;653
1854348;1008097;88;False;female;7;False;False;588529;1170
1856679;1009483;22;True;female;5;False;True;589317;8806
1858751;1010657;27;True;female;3;False;True;589962;752
1859965;1011296;38;True;female;3;True;False;590368;1120
1861106;1011916;7;False;male;8;False;False;590731;2248
1861107;1011916;38;True;female;3;True;False;590732;486
1861108;1011916;4;False;female;8;False;False;590733;7092
1861109;1011916;40;True;male;3;True;True;590734;684
1861200;1011958;36;True;female;3;True;False;590757;470
1861332;1012034;46;False;male;8;True;True;590793;17004
1861333;1012034;10;False;female;8;False;False;590794;14607
1861334;1012034;7;False;female;8;False;False;590795;15171
1861633;1012211;33;True;male;5;True;True;590893;7659
1862006;1012407;30;False;male;8;True;False;591009;16983
1867353;1015350;61;True;male;3;True;False;592701;2415
1867354;1015350;50;True;male;3;True;False;592702;1363
1870326;1017039;78;False;male;7;True;False;593663;8320
1870327;1017039;72;False;female;7;False;True;593664;1289
1871401;1017575;37;True;female;3;True;False;594009;1120
1873996;1018908;84;False;female;7;True;True;594824;1862
1875724;1019834;36;True;male;4;False;True;595383;14491
1876059;1020023;71;False;female;8;True;False;595490;1443
1876060;1020023;74;False;male;7;True;True;595491;2102
1877723;1020959;26;True;female;3;False;True;596026;668
1879640;1021956;32;True;male;3;True;True;596666;653
1880200;1022254;42;False;female;8;True;False;596855;6860
1880201;1022254;6;False;female;8;False;True;596856;11128
1880202;1022254;44;True;male;3;False;True;596857;2030
1882412;1023442;29;True;male;4;True;True;597564;1014
1882823;1023653;23;False;male;8;False;False;597708;4096
1883707;1024071;24;False;female;8;False;True;597946;601
1883708;1024071;21;True;male;5;True;False;597947;2726
1883709;1024071;58;True;male;2;True;False;597948;13568
1883710;1024071;18;False;male;8;False;False;597949;17521
1883711;1024071;52;True;female;4;True;False;597950;5899
1883712;1024071;13;False;female;8;False;False;597951;8783
1884949;1024710;2;False;male;8;False;True;598354;7445
1884950;1024710;35;False;female;8;True;True;598355;832
1887576;1026160;69;True;male;3;True;False;599186;14447
1889698;1027366;71;False;male;7;True;False;599885;1262
1889699;1027366;64;True;female;3;True;False;599886;17051
1892472;1028902;52;True;female;3;True;False;600735;916
1892473;1028902;55;True;male;3;True;True;600736;2495
1892474;1028902;12;False;male;8;False;False;600737;6641
1892475;1028902;15;False;female;8;False;True;600738;601
1894298;1029897;28;False;female;8;False;True;601311;2216
1897285;1031558;60;True;female;3;False;True;602233;5742
1897286;1031558;83;False;female;7;False;True;602234;1019
1897547;1031701;15;False;male;8;True;True;602315;1414
1897548;1031701;58;True;female;3;True;True;602316;2453
1898270;1032128;64;True;female;3;True;False;602561;2885
1900509;1033363;27;True;female;3;True;True;603272;2363
1901054;1033664;33;True;female;4;True;False;603433;501
1901055;1033664;1;False;female;8;False;False;603434;1410
1901056;1033664;4;False;female;8;False;False;603435;633
1901057;1033664;34;True;male;3;True;True;603436;649
1903830;1035247;53;True;male;3;True;True;604315;946
1911326;1039359;35;True;female;4;True;False;606653;17395
1911327;1039359;39;True;male;4;True;False;606654;16272
1911328;1039359;6;False;male;8;False;False;606655;1914
1911470;1039421;21;False;female;8;False;True;606702;1217
1913945;1040716;26;False;female;8;False;True;607506;723
1919271;1043530;34;True;female;3;True;False;609220;1427
1919279;1043538;30;True;male;3;True;True;609222;2443
1919824;1043795;43;True;female;3;True;False;609407;6482
1919825;1043795;48;True;male;3;True;False;609408;1668
1919826;1043795;2;False;female;8;False;False;609409;3549
1925944;1047156;24;False;female;8;True;True;611357;2426
1927038;1047808;28;True;female;3;True;False;611740;15917
1927367;1047973;38;False;male;8;True;True;611847;432
1927368;1047973;46;True;male;4;True;True;611848;4153
1931329;1050096;77;False;female;7;True;False;613099;4391
1931793;1050353;65;True;male;3;False;False;613242;7959
1940641;1055232;46;True;female;3;True;True;616005;755
1943953;1057025;73;False;female;8;True;False;617059;1591
1944589;1057336;24;False;male;8;False;True;617243;8070
1944590;1057336;20;False;male;8;False;True;617244;3428
1944591;1057336;55;True;female;4;True;True;617245;4705
1944592;1057336;62;True;male;3;True;False;617246;14241
1948752;1059586;32;True;male;4;True;False;618571;5304
1948753;1059586;5;False;female;8;False;False;618572;17865
1948754;1059586;55;True;female;4;True;True;618573;8503
1948755;1059586;33;False;female;8;True;False;618574;8246
1948756;1059586;30;False;female;8;True;True;618575;2101
1948757;1059586;58;False;male;8;True;False;618576;4015
1948758;1059586;1;False;female;8;False;False;618577;6558
1948759;1059586;17;False;male;8;False;True;618578;16314
1948760;1059586;3;False;female;8;False;False;618579;5055
1949255;1059888;94;False;female;7;False;True;618759;1423
1949750;1060160;79;False;female;7;False;True;618909;1194
1952970;1061891;31;True;male;2;True;False;619931;2947
1953979;1062451;64;False;male;7;True;True;620264;1305
1957105;1064095;87;False;female;7;True;False;621243;15807
1957108;1064098;67;False;female;7;False;True;621244;2265
1958381;1064795;81;False;female;7;False;True;621661;1959
1958433;1064831;21;False;female;8;False;True;621675;1938
1960007;1065698;63;False;female;8;False;False;622152;5895
1964993;1068527;68;False;male;7;True;False;623817;1324
1964994;1068527;65;False;female;7;True;False;623818;1580
1966121;1069140;12;False;male;8;False;False;624172;2248
1966122;1069140;48;True;male;3;False;True;624173;4825
1966123;1069140;46;True;female;3;True;False;624174;2382
1966124;1069140;15;False;male;8;False;True;624175;6105
1966912;1069580;41;True;male;3;True;False;624414;719
1966913;1069580;37;True;female;3;True;False;624415;913
1966914;1069580;4;False;female;8;False;True;624416;1447
1966915;1069580;7;False;male;8;False;False;624417;17677
1966984;1069618;43;True;male;3;True;True;624433;676
1967296;1069788;71;False;male;7;True;False;624534;475
1967545;1069943;4;False;male;8;False;False;624620;860
1967546;1069943;42;True;female;3;True;False;624621;1366
1967547;1069943;46;True;male;3;False;True;624622;8371
1967548;1069943;9;False;female;8;False;False;624623;1410
1970452;1071558;29;True;female;5;True;False;625520;2136
1971797;1072308;52;True;female;3;True;True;625925;1017
1971798;1072308;60;True;male;3;True;True;625926;14763
1971799;1072308;13;False;female;8;False;False;625927;11775
1971800;1072308;16;False;male;8;True;True;625928;15101
1973857;1073416;69;False;female;7;False;True;626569;2482
1974311;1073688;74;False;female;7;True;False;626718;1153
1974388;1073720;34;True;male;3;True;True;626746;1416
1980075;1076883;35;True;male;3;True;True;628509;653
1984698;1079469;23;False;female;8;True;True;630025;1434
1984707;1079477;72;False;female;7;False;True;630027;2482
1984708;1079477;41;False;female;8;False;True;630028;7138
1986037;1080215;30;True;male;3;True;True;630445;1185
1986038;1080215;29;True;female;3;True;True;630446;1143
1986260;1080347;24;True;female;4;True;True;630512;5180
1987064;1080775;30;True;male;3;True;False;630765;1060
1987065;1080775;5;False;male;8;False;False;630766;16318
1987066;1080775;3;False;male;8;False;False;630767;17677
1987067;1080775;1;False;male;8;False;False;630768;3508
1987068;1080775;31;True;female;3;True;False;630769;17513
1989248;1081929;38;True;female;4;False;True;631460;1119
1989386;1082017;23;True;male;3;True;True;631503;4850
1990074;1082407;22;True;male;5;True;True;631712;7042
1991348;1083103;42;True;male;3;True;True;632106;1185
1991349;1083103;41;True;female;3;True;True;632107;1241
1991350;1083103;14;False;male;8;False;False;632108;6908
1991351;1083103;11;False;female;8;False;False;632109;5849
1991352;1083103;6;False;male;8;False;True;632110;5720
1992290;1083680;31;True;female;3;True;True;632402;1685
1992827;1083989;20;False;female;8;True;True;632562;790
1997792;1086708;81;True;male;3;True;True;634109;1393
1997793;1086708;87;True;female;3;False;False;634110;5599
1998078;1086858;36;True;male;3;True;True;634197;2036
1999153;1087454;31;True;female;4;False;True;634546;1295
1999154;1087454;26;True;female;3;True;True;634547;1369
2000204;1088000;30;True;male;3;True;False;634873;1206
2003502;1089865;36;True;male;3;False;True;635941;2030
2003503;1089865;33;True;female;3;True;True;635942;1442
2005694;1091027;29;True;male;3;False;False;636619;3120
2007118;1091841;33;False;male;8;False;True;637087;2030
2007119;1091841;33;True;female;3;True;True;637088;907
2007341;1091968;47;True;female;3;True;True;637159;1586
2007342;1091968;18;False;female;8;True;True;637160;790
2007343;1091968;9;False;male;8;False;False;637161;8081
2007344;1091968;48;True;male;3;True;False;637162;1668
2007991;1092309;56;True;female;3;True;True;637366;1033
2014414;1095814;29;True;female;4;True;True;639399;5180
2016104;1096768;42;False;female;8;True;True;639940;2254
2018756;1098200;36;True;male;4;True;False;640775;4638
2018865;1098253;63;True;male;5;True;False;640807;13715
2018866;1098253;62;False;female;7;False;True;640808;2461
2019408;1098527;67;True;female;4;False;False;640968;17330
2019409;1098527;31;False;female;8;True;False;640969;11331
2019506;1098592;54;True;male;3;True;True;640996;14976
2019508;1098594;38;False;male;8;True;False;640997;6759
2020263;1099034;36;True;male;3;True;True;641235;653
2020813;1099301;22;True;male;3;False;False;641399;3120
2020858;1099324;11;False;male;8;False;False;641410;1524
2020859;1099324;61;True;male;6;True;False;641411;10532
2020860;1099324;44;True;female;6;True;True;641412;4674
2020861;1099324;18;False;male;8;True;True;641413;2239
2020862;1099324;22;False;female;8;True;True;641414;2587
2020863;1099324;16;False;female;8;False;True;641415;13347
2022297;1100128;25;False;male;8;False;True;641887;17361
2022891;1100499;68;False;male;7;False;True;642097;1413
2023731;1100970;53;True;female;4;False;False;642356;2012
2024668;1101512;52;True;female;3;False;True;642655;2185
2025193;1101805;25;True;female;4;False;True;642815;6762
2025476;1101958;78;False;female;7;True;True;642902;1862
2026605;1102603;29;False;female;8;False;True;643263;1938
2026606;1102603;27;True;male;3;False;True;643264;18196
2027332;1102988;47;True;male;3;True;True;643492;4323
2029071;1104017;35;True;female;3;True;True;644078;1016
2029283;1104139;73;False;male;7;True;True;644148;2102
2035324;1107491;29;False;female;8;False;True;646144;1168
2035509;1107607;87;False;male;7;True;False;646211;1538
2035660;1107680;77;False;male;7;True;False;646258;4178
2035661;1107680;78;False;male;7;True;False;646259;1538
2038826;1109372;27;True;male;3;False;True;647264;15076
2040151;1110097;46;True;male;5;True;False;647704;8457
2040152;1110097;7;False;male;8;False;False;647705;8846
2040153;1110097;46;True;female;5;True;False;647706;4616
2040769;1110446;2;False;male;8;False;False;647900;4934
2040770;1110446;39;True;female;3;True;True;647901;1442
2040771;1110446;39;True;male;3;True;True;647902;2371
2044865;1112604;74;False;female;8;False;True;649194;7662
2045527;1112981;19;False;female;8;False;True;649383;1243
2048951;1114768;45;True;male;3;False;False;650449;17506
2050571;1115657;66;True;female;3;True;False;650941;6598
2052000;1116463;41;True;male;6;True;True;651393;8571
2052001;1116464;41;True;male;6;True;False;651393;14074
2052220;1116614;80;False;female;7;False;False;651476;1170
2052221;1116614;82;False;male;7;True;True;651477;1393
2052222;1116614;31;True;male;2;True;True;651478;1880
2058062;1119658;36;True;female;6;True;False;653338;1427
2065527;1123590;77;False;female;7;True;False;655679;1615
2065552;1123615;25;True;male;3;False;False;655687;13360
2066110;1123937;59;False;male;8;False;False;655884;2320
2066993;1124405;34;False;female;8;False;True;656164;8826
2066994;1124405;1;False;female;8;False;False;656165;4079
2066995;1124405;40;True;male;3;True;True;656166;2192
2067565;1124695;29;False;male;8;False;True;656344;6101
2069119;1125538;33;True;male;3;True;True;656851;2192
2069120;1125538;31;True;female;3;True;False;656852;2
2070572;1126312;68;False;female;7;False;False;657306;525
2072368;1127199;79;False;female;7;True;False;667788;5221
2072369;1127199;81;False;male;7;True;True;667789;5731
2073389;1127631;21;False;female;8;False;True;668091;6837
2075445;1128487;29;True;female;3;False;True;668671;14542
2076516;1128932;39;True;female;4;True;True;668968;8998
2076517;1128932;15;False;female;8;True;True;668969;11161
2076518;1128932;7;False;female;8;False;False;668970;3514
2076519;1128932;42;True;male;4;True;False;668971;15878
2076663;1128994;45;True;male;2;True;False;669012;7558
2076664;1128994;8;False;male;8;False;False;669013;11819
2076665;1128994;3;False;female;8;False;False;669014;3243
2076666;1128994;42;False;female;8;True;False;669015;5628
2076667;1128994;18;False;male;8;False;True;669016;6058
2076668;1128994;14;False;male;8;False;True;669017;10016
2076669;1128994;20;False;female;8;False;True;669018;11203
2078489;1129719;5;False;male;8;False;False;669536;11650
2078490;1129719;39;True;female;5;True;False;669537;8957
2078491;1129719;32;True;male;4;True;True;669538;3166
2078492;1129719;4;False;female;8;False;False;669539;4444
2079580;1130136;27;True;male;3;False;True;669848;6105
2085848;1132794;26;True;female;4;True;False;671677;17213
2092754;1135683;12;False;female;8;False;True;673746;1775
2092755;1135683;14;False;male;8;False;False;673747;10516
2092756;1135683;8;False;male;8;False;False;673748;11650
2092757;1135683;46;True;male;5;True;False;673749;4699
2092758;1135683;37;True;female;3;True;False;673750;9052
2092759;1135683;8;False;male;8;False;False;673751;10950
2097824;1137862;70;False;male;7;True;False;675246;10447
2100882;1139209;75;False;female;7;True;False;676166;4418
2104050;1140510;20;False;female;8;False;False;677078;11556
2104051;1140510;49;True;female;3;True;True;677079;13582
2104052;1140510;17;False;female;8;False;True;677080;10197
2104053;1140510;50;True;male;2;True;False;677081;7968
2104361;1140638;12;False;female;8;False;False;677176;4121
2104362;1140638;9;False;female;8;False;False;677177;9226
2104363;1140638;37;True;female;3;False;True;677178;1093
2104364;1140638;15;False;female;8;False;True;677179;10414
2106683;1141588;79;False;female;7;True;False;677841;14174
2109786;1142858;56;True;female;3;True;False;678759;4938
2109787;1142858;61;True;male;5;True;False;678760;9198
2109788;1142858;22;True;male;4;True;False;678761;4471
2109789;1142858;17;False;female;8;True;False;678762;9912
2112371;1143942;68;False;female;7;True;False;679499;10478
2112562;1144023;32;True;male;3;True;False;679549;5411
2114049;1144637;23;False;male;8;False;True;680002;7280
2114050;1144637;25;False;male;8;False;False;680003;625
2114051;1144637;61;False;female;8;True;False;680004;11812
2114052;1144637;66;False;male;7;True;False;680005;9047
2114683;1144923;71;False;female;7;True;False;680192;10478
2114831;1144978;14;False;male;8;False;False;680238;11819
2114832;1144978;39;False;female;8;True;False;680239;10922
2114833;1144978;9;False;male;8;False;False;680240;10272
2114834;1144978;49;True;male;3;True;True;680241;10712
2120138;1147207;40;True;male;3;True;False;681808;2090
2120149;1147212;38;True;female;4;True;False;681809;11478
2120150;1147212;15;False;male;8;False;True;681810;6736
2120151;1147212;8;False;male;8;False;False;681811;10490
2120152;1147212;69;False;female;7;True;False;681812;11213
2126559;1149762;37;True;male;3;True;False;683669;2510
2126560;1149762;30;True;female;4;True;False;683670;10616
2128475;1150552;46;True;male;4;True;False;684227;2817
2128476;1150552;5;False;female;8;False;False;684228;13399
2128477;1150552;37;False;female;8;True;False;684229;10989
2128478;1150552;7;False;male;8;False;False;684230;10555
2131735;1151831;59;False;male;8;True;False;685450;6213
2131736;1151831;60;True;female;5;False;False;685451;3604
2132394;1152116;37;True;female;5;False;False;685675;11424
2132395;1152116;5;False;female;8;False;False;685676;8240
2132396;1152116;48;True;male;4;False;True;685677;6574
2132397;1152116;17;False;female;8;False;True;685678;10414
2136210;1153675;71;False;female;7;False;False;686865;10226
2136211;1153675;72;False;male;7;True;False;686866;11217
2141523;1155905;81;True;female;5;True;False;688510;5111
2142966;1156545;40;False;male;8;True;False;688969;14724
2142967;1156545;15;False;male;8;True;False;688970;5778
2142968;1156545;10;False;female;8;False;False;688971;4066
2147443;1158487;76;False;male;7;True;False;690425;3585
2147444;1158487;72;False;female;7;True;False;690426;11812
2149177;1159192;51;True;male;6;True;True;690940;5874
2149178;1159192;12;False;female;8;False;False;690941;11775
2149179;1159192;51;False;female;8;True;False;690942;1820
2149180;1159192;19;False;male;8;True;True;690943;15101
2149181;1159192;10;False;male;8;False;False;690944;11507
2152702;1160724;27;True;female;4;True;True;692024;14647
2152703;1160724;30;True;male;6;True;False;692025;3587
2154559;1161510;33;True;male;4;True;True;692651;5460
2155928;1162095;92;False;female;7;True;True;693093;642
2156741;1162443;1;False;male;8;False;False;693347;2141
2156742;1162443;33;False;female;8;False;True;693348;7228
2156743;1162443;6;False;female;8;False;False;693349;7092
2156744;1162443;9;False;male;8;False;False;693350;17606
2157689;1162867;32;True;male;3;True;False;693651;17860
2157690;1162867;30;True;female;3;True;False;693652;16348
2166258;1166497;22;False;male;8;True;True;696411;3311
2166259;1166497;62;True;male;2;True;True;696412;1701
2166260;1166497;57;True;female;5;True;False;696413;9233
2170691;1168381;90;False;male;7;True;False;697817;14378
2170692;1168381;89;False;female;7;True;False;697818;14258
2171237;1168598;76;True;female;5;False;True;698006;4358
2171630;1168755;9;False;male;8;False;False;698122;11650
2171631;1168755;39;True;female;3;True;False;698123;4801
2171632;1168755;39;True;male;3;True;False;698124;4846
2171633;1168755;6;False;male;8;False;True;698125;10099
2173843;1169655;53;True;female;5;True;False;698799;10914
2173844;1169655;50;True;male;3;True;False;698800;10929
2173845;1169655;16;False;female;8;False;True;698801;10360
2178647;1171663;8;False;female;8;False;False;700328;14607
2178648;1171663;3;False;female;8;False;False;700329;10410
2178649;1171663;37;True;male;6;True;False;700330;7452
2178650;1171663;37;False;female;8;False;True;700331;11225
2178651;1171663;5;False;male;8;False;False;700332;5500
2179893;1172164;1;False;female;8;False;False;700719;4589
2179894;1172164;10;False;female;8;False;True;700720;4381
2179895;1172164;36;True;male;3;True;True;700721;3775
2179896;1172164;7;False;female;8;False;False;700722;2519
2179897;1172164;35;True;female;4;True;False;700723;10822
2182299;1173221;19;False;male;8;False;False;701486;15930
2182300;1173221;15;False;female;8;False;True;701487;10197
2182301;1173221;9;False;female;8;False;False;701488;7673
2182302;1173221;45;True;female;5;True;True;701489;11414
2182303;1173221;15;False;female;8;False;False;701490;11465
2182304;1173221;53;True;male;5;True;False;701491;24
2184179;1174032;23;True;male;5;False;False;702060;255
2184180;1174032;56;False;female;8;True;False;702061;8489
2184181;1174032;81;False;female;7;False;False;702062;18079
2184685;1174249;26;True;female;4;True;False;702324;7714
2184686;1174249;58;True;male;4;True;False;702325;2833
2184687;1174249;19;False;female;8;False;False;702326;10484
2184688;1174249;53;False;female;8;False;False;702327;14048
2185686;1174638;78;False;female;7;True;False;702544;9879
2187751;1175451;84;False;male;7;True;True;703001;1011
2187752;1175451;79;False;female;7;False;False;703002;2973
2191463;1176859;59;True;female;5;True;False;703826;10162
2191464;1176859;62;True;male;6;True;True;703827;7465
2201885;1180857;73;False;female;7;True;False;706145;9181
2201886;1180857;77;False;male;7;True;False;706146;1549
2202270;1181026;42;True;female;4;True;False;706228;11676
2202271;1181026;37;True;male;3;True;True;706229;539
2206033;1182442;70;False;male;7;True;False;707062;9260
2206034;1182442;20;True;male;4;True;True;707063;842
2206035;1182442;59;True;female;3;True;True;707064;14953
2208345;1183337;73;False;female;7;True;False;707574;11457
2221232;1188335;9;False;female;8;False;False;710450;6406
2221233;1188335;40;True;male;3;True;False;710451;5209
2221234;1188335;3;False;female;8;False;False;710452;2284
2221235;1188335;39;True;female;3;True;False;710453;11549
2223181;1189098;11;False;female;8;False;False;710886;10437
2223182;1189098;9;False;female;8;False;False;710887;13312
2223183;1189098;4;False;female;8;False;False;710888;14792
2223184;1189098;38;True;female;5;True;False;710889;10905
2223185;1189098;46;True;male;2;True;True;710890;10624
2226204;1190338;38;True;male;3;True;False;711570;8543
2226205;1190338;36;True;female;5;True;False;711571;11110
2226206;1190338;2;False;female;8;False;True;711572;6135
2226891;1190630;65;False;female;7;True;True;711742;1415
2227676;1190930;64;False;male;7;True;False;711916;11831
2227677;1190930;62;False;female;7;True;False;711917;9204
2233144;1193133;2;False;female;8;False;False;713119;1827
2233145;1193133;33;True;female;4;True;False;713120;11795
2233146;1193133;34;True;male;4;True;True;713121;5460
2239025;1195464;68;False;female;7;True;False;714393;11183
2242355;1196829;38;True;female;5;True;False;715783;11474
2243451;1197269;6;False;female;8;False;False;716101;2988
2243452;1197269;30;True;female;5;True;False;716102;8986
2243453;1197269;5;False;male;8;False;False;716103;10424
2244065;1197534;77;False;male;7;True;False;716285;2539
2244066;1197534;78;False;female;7;False;False;716286;14523
2245946;1198275;7;False;male;8;False;False;716847;10912
2245947;1198275;41;True;male;5;True;False;716848;7065
2245948;1198275;40;True;female;4;True;False;716849;10721
2246854;1198625;7;False;male;8;False;False;717099;11643
2246855;1198625;10;False;male;8;False;False;717100;10950
2246856;1198625;36;True;male;6;True;False;717101;14074
2246857;1198625;36;True;female;5;True;False;717102;10634
2246858;1198625;12;False;male;8;False;False;717103;11507
2247765;1199009;49;True;female;4;True;False;717375;5621
2250098;1199903;42;True;female;4;True;False;718086;10463
2250099;1199903;41;True;male;3;True;False;718087;13369
2252049;1200659;63;False;male;8;True;False;718677;18037
2256314;1202411;27;False;male;8;False;True;720001;16314
2256488;1202476;63;True;male;4;False;False;720046;4340
2256489;1202476;62;True;female;4;True;True;720047;2629
2256490;1202476;35;False;male;8;True;False;720048;2719
2260103;1204008;31;True;female;5;True;False;721203;11131
2260820;1204334;49;True;female;5;True;True;721431;11414
2260821;1204334;47;True;female;2;True;False;721432;5340
2261638;1204658;87;False;female;7;False;True;721676;3348
2271058;1208649;71;False;female;7;True;False;724571;11245
2272923;1209387;32;True;female;2;True;False;725168;10557
2288742;1215944;28;True;female;4;False;True;730028;1866
2288743;1215944;32;True;male;5;True;True;730029;11467
2289053;1216104;31;True;female;4;True;True;730123;8998
2296120;1219058;38;True;male;3;True;True;732330;4255
2301077;1220992;28;True;female;3;True;False;733869;3797
2302396;1221523;46;True;male;3;True;False;734260;9965
2303158;1221861;36;True;female;5;True;False;734501;11131
2303159;1221861;13;False;female;8;False;False;734502;16322
2303160;1221861;52;True;male;6;True;True;734503;894
2303161;1221861;9;False;male;8;False;False;734504;10950
2305802;1223017;74;False;male;7;True;False;735342;10207
2305803;1223017;37;False;female;8;True;False;735343;10878
2305804;1223017;67;False;female;7;True;False;735344;10268
2305990;1223088;56;True;male;6;True;True;735401;7056
2305991;1223088;60;True;female;6;False;False;735402;357
2305992;1223088;26;True;female;5;False;False;735403;3445
2308048;1223985;45;True;female;3;True;False;736008;5183
2308049;1223985;37;True;male;3;True;False;736009;1206
2308050;1223985;17;False;female;8;False;True;736010;10414
2308051;1223985;10;False;male;8;False;False;736011;11650
2308052;1223985;20;True;male;6;True;False;736012;11441
2308484;1224173;34;True;male;5;True;False;736152;3740
2310345;1224915;48;True;female;5;True;False;736711;11694
2310346;1224915;12;False;female;8;False;False;736712;10092
2310347;1224915;47;True;male;5;True;False;736713;13480
2310348;1224915;21;True;female;5;True;True;736714;4556
2315152;1226897;55;True;male;3;True;False;738675;11668
2318372;1228263;72;False;female;7;True;False;739385;11245
2318373;1228263;73;False;male;7;True;False;739386;9198
2319885;1228879;34;True;female;3;True;True;739722;14917
2319886;1228879;36;True;male;3;True;False;739723;5006
2319887;1228879;8;False;male;8;False;False;739724;9931
2319888;1228879;6;False;female;8;False;True;739725;8739
2319889;1228879;17;False;female;8;False;True;739726;11702
2321639;1229620;4;False;female;8;False;True;740125;2914
2321640;1229620;5;False;female;8;False;False;740126;11532
2321641;1229620;32;True;female;4;True;False;740127;10721
2321642;1229620;32;True;male;5;True;True;740128;5035
2321925;1229742;53;True;male;6;True;False;740191;3315
2323692;1230493;90;False;female;7;True;False;740611;1467
2325101;1231099;26;True;male;4;True;False;740932;13572
2325102;1231099;51;True;male;3;True;False;740933;11412
2325103;1231099;53;True;female;5;True;False;740934;10086
2325104;1231099;28;False;female;8;False;True;740935;10414
2328608;1232607;40;True;male;3;True;False;741712;4147
2328609;1232607;7;False;female;8;False;False;741713;16877
2328610;1232607;38;True;female;4;True;False;741714;11536
2337262;1236285;75;False;female;7;True;False;743647;4054
2337642;1236450;4;False;male;8;False;False;743726;11507
2337643;1236450;34;True;male;5;True;False;743727;11179
2340434;1237637;73;False;male;7;True;False;744330;10467
2340435;1237637;61;True;female;4;True;False;744331;15826
2341424;1238057;89;False;male;7;True;True;744548;7971
2341425;1238057;85;False;female;7;False;False;744549;18079
2347048;1240451;60;True;female;5;True;False;745835;1580
2355799;1244146;32;True;male;5;True;False;747792;6142
2357352;1244807;65;False;male;8;True;True;748127;18085
2360097;1245971;31;True;male;4;True;False;748736;1276
2360098;1245971;81;False;female;7;True;False;748737;2783
2361741;1246661;77;False;male;7;True;True;749107;7971
2361742;1246661;74;False;female;7;True;False;749108;10478
2370494;1250272;79;False;male;7;True;False;751083;5204
2370495;1250272;78;False;female;7;True;False;751084;5175
2371201;1250552;56;True;male;2;False;True;751232;709
2371202;1250552;55;True;female;3;True;False;751233;6362
2372088;1250923;35;True;male;5;True;True;751439;4837
2372330;1251023;40;False;female;8;True;False;751497;17365
2372331;1251023;39;True;male;6;True;False;751498;5773
2372332;1251023;11;False;female;8;False;False;751499;8326
2372333;1251023;18;False;female;8;False;False;751500;10475
2372334;1251023;17;False;female;8;False;False;751501;10475
2374759;1252023;78;False;male;7;True;True;752043;18095
2374760;1252023;75;False;female;7;True;True;752044;7862
2377490;1253202;89;False;female;7;True;False;752679;9246
2378094;1253434;33;True;male;4;True;False;752816;14006
2378095;1253434;65;False;female;7;True;False;752817;11245
2380179;1254340;24;True;female;5;True;False;753569;10003
2380180;1254340;24;True;male;6;True;True;753570;15024
2380237;1254368;81;False;female;8;True;False;753580;2623
2380371;1254428;30;False;male;8;True;True;753609;3775
2380372;1254428;30;True;female;5;True;True;753610;10815
2384779;1256118;36;True;male;5;True;False;754510;6093
2387128;1257055;65;False;male;7;True;False;754991;9240
2387129;1257055;66;False;female;7;True;False;754992;11226
2393405;1259523;78;False;female;7;True;False;756273;7967
2393406;1259523;84;False;male;7;True;False;756274;4057
2393587;1259591;26;True;male;5;True;True;756310;3107
2393588;1259591;27;True;female;5;False;True;756311;5226
2397026;1260951;16;False;male;8;False;False;757010;17664
2397027;1260951;18;False;female;8;False;False;757011;10475
2397028;1260951;14;False;female;8;False;False;757012;2276
2397029;1260951;43;False;male;8;True;True;757013;2162
2397030;1260951;5;False;female;8;False;False;757014;11661
2397031;1260951;21;False;male;8;False;False;757015;6889
2397032;1260951;42;False;female;8;False;False;757016;10480
2397033;1260951;8;False;male;8;False;False;757017;10950
2398412;1261481;67;False;male;7;True;False;757294;10363
2398413;1261481;61;False;female;7;True;False;757295;11183
2399052;1261753;73;False;female;7;False;False;757425;10226
2399053;1261753;73;False;male;7;True;False;757426;10444
2400551;1262374;18;False;female;8;True;False;757733;9300
2400552;1262374;47;True;male;1;True;False;757734;16256
2400553;1262374;48;True;female;5;True;False;757735;11483
2400554;1262374;15;False;female;8;False;False;757736;11465
2401566;1262777;37;True;male;3;True;True;757939;4255
2401567;1262777;7;False;female;8;False;False;757940;10437
2401568;1262777;39;True;female;3;True;True;757941;14088
2403068;1263372;89;False;male;7;True;False;758246;11305
2403069;1263372;81;False;female;7;True;False;758247;4054
2404023;1263737;36;False;male;8;True;False;758440;7233
2404024;1263737;25;False;male;8;False;True;758441;6058
2404025;1263737;63;False;female;8;True;True;758442;1091
2404026;1263737;59;True;male;4;True;False;758443;4767
2405767;1264445;19;False;female;8;False;True;758790;10414
2405768;1264445;52;True;male;1;True;False;758791;3287
2407467;1265180;63;False;female;7;True;False;759135;10094
2409257;1265932;3;False;female;8;False;False;759494;7725
2409258;1265932;32;False;female;8;True;False;759495;10644
2409259;1265932;36;True;male;2;True;False;759496;5850
2409260;1265932;1;False;male;8;False;False;759497;10272
2409470;1266023;33;True;female;5;True;False;759540;11131
2411856;1266985;74;False;female;7;True;False;760027;10045
2411857;1266985;75;False;male;7;True;False;760028;11793
2417200;1269199;60;False;male;8;True;False;761109;8159
