person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
3946519;0;0;1;22194.0;25734.0;home;work;True;False
3946519;1;1;2;55434.0;59034.0;work;home;False;False
3946519;2;2;3;61734.0;63534.0;home;leisure;False;False
3946519;3;3;4;69834.0;73434.0;leisure;home;False;True
3947305;0;0;1;29538.0;30138.0;home;education;True;False
3947305;1;1;2;61338.0;61938.0;education;home;False;False
3947305;2;2;3;64638.0;64938.0;home;leisure;False;False
3947305;3;3;4;70638.0;70938.0;leisure;home;False;False
3947305;4;4;5;72138.0;73038.0;home;leisure;False;False
3947305;5;5;6;86478.0;91038.0;leisure;home;False;True
3947306;0;0;1;30217.0;30817.0;home;other;True;False
3947306;1;1;2;31117.0;33217.0;other;work;False;False
3947306;2;2;3;62317.0;64417.0;work;home;False;True
3947307;0;0;1;28895.0;29195.0;home;other;True;False
3947307;1;1;2;29255.0;29795.0;other;leisure;False;False
3947307;2;2;3;30095.0;30995.0;leisure;leisure;False;False
3947307;3;3;4;31115.0;31895.0;leisure;work;False;False
3947307;4;4;5;65795.0;66695.0;work;leisure;False;False
3947307;5;5;6;67895.0;68495.0;leisure;home;False;True
3947308;0;0;1;25417.0;27217.0;home;education;True;False
3947308;1;1;2;46117.0;48517.0;education;home;False;False
3947308;2;2;3;56317.0;59917.0;home;education;False;False
3947308;3;3;4;67117.0;69817.0;education;home;False;True
3948549;0;0;1;32413.0;33013.0;home;shop;True;False
3948549;1;1;2;35413.0;36013.0;shop;home;False;False
3948549;2;2;3;48613.0;49813.0;home;leisure;False;False
3948549;3;3;4;55813.0;57013.0;leisure;shop;False;False
3948549;4;4;5;59413.0;60613.0;shop;home;False;True
3948550;0;0;1;50129.0;51029.0;home;shop;True;False
3948550;1;1;2;60929.0;62729.0;shop;home;False;True
3948858;0;0;1;32126.0;32726.0;home;shop;True;False
3948858;1;1;2;35726.0;36026.0;shop;home;False;True
3949327;0;0;1;39015.0;41715.0;home;leisure;True;False
3949327;1;1;2;41775.0;45315.0;leisure;home;False;False
3949327;2;2;3;64215.0;66015.0;home;leisure;False;False
3949327;3;3;4;66075.0;67815.0;leisure;home;False;True
3949581;0;0;1;31102.0;31402.0;home;other;True;False
3949581;1;1;2;31702.0;32002.0;other;work;False;False
3949581;2;2;3;62602.0;63202.0;work;other;False;False
3949581;3;3;4;64402.0;64702.0;other;home;False;False
3949581;4;4;5;66202.0;66322.0;home;work;False;False
3949581;5;5;6;71002.0;71122.0;work;home;False;True
3949582;0;0;1;30751.0;31351.0;home;leisure;True;False
3949582;1;1;2;45751.0;46351.0;leisure;home;False;False
3949582;2;2;3;52351.0;52651.0;home;shop;False;False
3949582;3;3;4;55951.0;56251.0;shop;home;False;False
3949582;4;4;5;70351.0;70651.0;home;leisure;False;False
3949582;5;5;6;74551.0;74971.0;leisure;other;False;False
3949582;6;6;7;75031.0;75391.0;other;home;False;True
3949583;0;0;1;37198.0;39898.0;home;work;True;False
3949583;1;1;2;48298.0;48898.0;work;work;False;False
3949583;2;2;3;73798.0;76498.0;work;home;False;True
3949584;0;0;1;32964.0;33864.0;home;work;True;False
3949584;1;1;2;47364.0;48264.0;work;home;False;False
3949584;2;2;3;50964.0;52764.0;home;shop;False;False
3949584;3;3;4;58164.0;59964.0;shop;home;False;True
3952814;0;0;1;51206.0;51506.0;home;education;True;False
3952814;1;1;2;58406.0;58706.0;education;home;False;False
3952814;2;2;3;68306.0;71006.0;home;leisure;False;False
3952814;3;3;4;89006.0;90206.0;leisure;home;False;True
3952815;0;0;1;35464.0;36064.0;home;shop;True;False
3952815;1;1;2;36964.0;37864.0;shop;home;False;True
3952816;0;0;1;30654.0;30954.0;home;education;True;False
3952816;1;1;2;65754.0;66354.0;education;home;False;True
3952817;0;0;1;27006.0;27906.0;home;education;True;False
3952817;1;1;2;55806.0;56706.0;education;home;False;True
3952818;0;0;1;27328.0;27628.0;education;education;True;False
3952818;1;1;2;62128.0;62428.0;education;home;False;False
3952818;2;2;3;65728.0;66328.0;home;leisure;False;False
3952818;3;3;4;68428.0;69028.0;leisure;home;False;True
3954958;0;0;1;28263.0;28863.0;home;other;True;False
3954958;1;1;2;29463.0;31863.0;other;work;False;False
3954958;2;2;3;67863.0;69663.0;work;home;False;True
3954959;0;0;1;25918.0;31018.0;home;work;True;False
3954959;1;1;2;61918.0;65518.0;work;home;False;True
3956860;0;0;1;29250.0;32670.0;home;work;True;False
3956860;1;1;2;68250.0;70650.0;work;leisure;False;False
3956860;2;2;3;85650.0;90870.0;leisure;home;False;True
3956861;0;0;1;54872.0;55472.0;home;shop;True;False
3956861;1;1;2;60632.0;61292.0;shop;home;False;False
3956861;2;2;3;62072.0;62432.0;home;other;False;False
3956861;3;3;4;62912.0;63392.0;other;home;False;True
3956862;0;0;1;30011.0;32111.0;home;education;True;False
3956862;1;1;2;43211.0;45011.0;education;leisure;False;False
3956862;2;2;3;49811.0;53411.0;leisure;home;False;False
3956862;3;3;4;57011.0;58511.0;home;leisure;False;False
3956862;4;4;5;66011.0;67811.0;leisure;home;False;True
3960737;0;0;1;30436.0;31636.0;home;work;True;False
3960737;1;1;2;64036.0;65836.0;work;home;False;True
3966181;0;0;1;38629.0;39049.0;home;other;True;False
3966181;1;1;2;39949.0;41029.0;other;home;False;False
3966181;2;2;3;52969.0;53149.0;home;leisure;False;False
3966181;3;3;4;63229.0;63529.0;leisure;home;False;True
3966182;0;0;1;43058.0;43598.0;home;other;True;False
3966182;1;1;2;43658.0;45458.0;other;leisure;False;False
3966182;2;2;3;47558.0;47858.0;leisure;home;False;False
3966182;3;3;4;52658.0;55658.0;home;shop;False;False
3966182;4;4;5;61058.0;62858.0;shop;home;False;True
3966183;0;0;1;26251.0;26851.0;home;work;True;False
3966183;1;1;2;40651.0;44251.0;work;leisure;False;False
3966183;2;2;3;58651.0;59251.0;leisure;home;False;True
3967306;0;0;1;28329.0;30429.0;leisure;education;True;False
3967306;1;1;2;58029.0;61629.0;education;home;False;True
3967307;0;0;1;29144.0;29444.0;home;education;True;False
3967307;1;1;2;62444.0;62744.0;education;home;False;True
3967308;0;0;1;29309.0;29909.0;home;other;True;False
3967308;1;1;2;30509.0;31109.0;other;home;False;False
3967308;2;2;3;33809.0;35009.0;home;other;False;False
3967308;3;3;4;36209.0;37409.0;other;home;False;False
3967308;4;4;5;40409.0;41009.0;home;other;False;False
3967308;5;5;6;41309.0;41909.0;other;home;False;False
3967308;6;6;7;50609.0;51509.0;home;shop;False;False
3967308;7;7;8;54509.0;55409.0;shop;home;False;False
3967308;8;8;9;58409.0;59009.0;home;other;False;False
3967308;9;9;10;59309.0;59489.0;other;leisure;False;False
3967308;10;10;11;64109.0;64409.0;leisure;home;False;True
3967309;0;0;1;29771.0;30071.0;home;other;True;False
3967309;1;1;2;30671.0;32171.0;other;work;False;False
3967309;2;2;3;65171.0;67271.0;work;home;False;True
3970077;0;0;1;27704.0;28304.0;home;education;True;False
3970077;1;1;2;59204.0;60104.0;education;home;False;True
3970078;0;0;1;29631.0;31731.0;home;work;True;False
3970078;1;1;2;71631.0;73431.0;work;home;False;True
3970079;0;0;1;28810.0;30610.0;home;work;True;False
3970079;1;1;2;62110.0;63910.0;work;other;False;False
3970079;2;2;3;64210.0;64510.0;other;home;False;True
3972810;0;0;1;65796.0;67296.0;home;leisure;True;False
3972810;1;1;2;76596.0;78396.0;leisure;home;False;True
3972811;0;0;1;29676.0;30576.0;home;work;True;False
3972811;1;1;2;71076.0;72276.0;work;home;False;True
3973505;0;0;1;31574.0;32174.0;home;shop;True;False
3973505;1;1;2;34574.0;35174.0;shop;home;False;True
3973506;0;0;1;54544.0;54844.0;home;shop;True;False
3973506;1;1;2;56944.0;57244.0;shop;home;False;True
3977230;0;0;1;30513.0;31413.0;home;education;True;False
3977230;1;1;2;66513.0;67413.0;education;home;False;True
3977231;0;0;1;28548.0;31548.0;home;leisure;True;False
3977231;1;1;2;34248.0;35148.0;leisure;leisure;False;False
3977231;2;2;3;35208.0;36048.0;leisure;home;False;False
3977231;3;3;4;63948.0;64248.0;home;leisure;False;False
3977231;4;4;5;69648.0;70248.0;leisure;home;False;False
3977231;5;5;6;83448.0;85368.0;home;leisure;False;False
3977231;6;6;7;92448.0;94248.0;leisure;home;False;True
3977232;0;0;1;31163.0;33263.0;home;work;True;False
3977232;1;1;2;69263.0;71363.0;work;home;False;True
3977233;0;0;1;29352.0;30252.0;home;education;True;False
3977233;1;1;2;59352.0;60552.0;education;home;False;True
3977235;0;0;1;29656.0;30256.0;home;education;True;False
3977235;1;1;2;61156.0;62056.0;education;home;False;True
3977237;0;0;1;41947.0;42547.0;home;other;True;False
3977237;1;1;2;43147.0;43747.0;other;home;False;False
3977237;2;2;3;53947.0;54547.0;home;other;False;False
3977237;3;3;4;54607.0;56047.0;other;shop;False;False
3977237;4;4;5;59347.0;60547.0;shop;other;False;False
3977237;5;5;6;61147.0;61747.0;other;home;False;True
3977541;0;0;1;43158.0;45858.0;home;work;True;False
3977541;1;1;2;74358.0;77358.0;work;home;False;True
3978101;0;0;1;61593.0;62493.0;home;leisure;True;False
3978101;1;1;2;62553.0;63393.0;leisure;shop;False;False
3978101;2;2;3;65193.0;66093.0;shop;home;False;True
3978102;0;0;1;54521.0;55421.0;home;other;True;False
3978102;1;1;2;61721.0;62621.0;other;home;False;True
3978103;0;0;1;28138.0;29038.0;home;education;True;False
3978103;1;1;2;41638.0;42538.0;education;home;False;True
3978104;0;0;1;28416.0;29616.0;home;education;True;False
3978104;1;1;2;44616.0;45216.0;education;shop;False;False
3978104;2;2;3;48216.0;49116.0;shop;education;False;False
3978104;3;3;4;66216.0;68016.0;education;home;False;True
3980159;0;0;1;50190.0;51090.0;home;leisure;True;False
3980159;1;1;2;60090.0;60990.0;leisure;home;False;True
3986107;0;0;1;59779.0;61579.0;home;leisure;True;False
3986107;1;1;2;63379.0;65179.0;leisure;home;False;True
3989742;0;0;1;55317.0;55917.0;home;shop;True;False
3989742;1;1;2;57717.0;58317.0;shop;home;False;True
3989743;0;0;1;28522.0;28702.0;home;other;True;False
3989743;1;1;2;29002.0;30022.0;other;work;False;False
3989743;2;2;3;43582.0;44302.0;work;leisure;False;False
3989743;3;3;4;46762.0;47722.0;leisure;work;False;False
3989743;4;4;5;63322.0;65302.0;work;other;False;False
3989743;5;5;6;65782.0;66562.0;other;shop;False;False
3989743;6;6;7;68542.0;69622.0;shop;home;False;True
3989744;0;0;1;29842.0;31342.0;home;education;True;False
3989744;1;1;2;46642.0;48442.0;education;home;False;False
3989744;2;2;3;51142.0;51742.0;home;education;False;False
3989744;3;3;4;64642.0;66442.0;education;home;False;True
3990149;0;0;1;60737.0;60797.0;home;leisure;True;False
3990149;1;1;2;62837.0;62897.0;leisure;home;False;False
3990149;2;2;3;63437.0;64037.0;home;leisure;False;False
3990149;3;3;4;81437.0;81737.0;leisure;home;False;True
3990150;0;0;1;41504.0;41804.0;home;shop;True;False
3990150;1;1;2;42104.0;42404.0;shop;home;False;False
3990150;2;2;3;52304.0;52604.0;home;leisure;False;False
3990150;3;3;4;61304.0;61604.0;leisure;home;False;True
3990151;0;0;1;30991.0;31591.0;home;other;True;False
3990151;1;1;2;45091.0;46891.0;other;leisure;False;False
3990151;2;2;3;57451.0;58291.0;leisure;home;False;True
3990152;0;0;1;21975.0;24075.0;home;work;True;False
3990152;1;1;2;64995.0;68775.0;work;home;False;True
3990153;0;0;1;29994.0;30594.0;home;home;True;False
3990153;1;1;2;64194.0;64794.0;home;home;False;True
3994872;0;0;1;29919.0;30219.0;home;other;True;False
3994872;1;1;2;30819.0;31119.0;other;home;False;True
3994873;0;0;1;48699.0;50499.0;home;other;True;False
3994873;1;1;2;59499.0;61299.0;other;home;False;False
3994873;2;2;3;71199.0;72099.0;home;leisure;False;False
3994873;3;3;4;81099.0;82899.0;leisure;home;False;True
3997864;0;0;1;31895.0;32795.0;home;education;True;False
3997864;1;1;2;64295.0;65195.0;education;home;False;True
3997865;0;0;1;56773.0;57673.0;home;shop;True;False
3997865;1;1;2;67573.0;68473.0;shop;home;False;True
3997866;0;0;1;31241.0;32021.0;home;work;True;False
3997866;1;1;2;43241.0;44081.0;work;home;False;False
3997866;2;2;3;48041.0;48341.0;home;work;False;False
3997866;3;3;4;55841.0;56141.0;work;home;False;False
3997866;4;4;5;58541.0;58901.0;home;work;False;False
3997866;5;5;6;66581.0;66941.0;work;other;False;False
3997866;6;6;7;67421.0;67661.0;other;home;False;True
3999754;0;0;1;25475.0;29075.0;home;work;True;False
3999754;1;1;2;61475.0;65075.0;work;home;False;True
4001162;0;0;1;24344.0;26144.0;home;work;True;False
4001162;1;1;2;56744.0;58544.0;work;home;False;True
4001163;0;0;1;29792.0;29972.0;home;other;True;False
4001163;1;1;2;30392.0;30572.0;other;home;False;False
4001163;2;2;3;32792.0;33212.0;home;other;False;False
4001163;3;3;4;37592.0;38192.0;other;work;False;False
4001163;4;4;5;64292.0;65492.0;work;other;False;False
4001163;5;5;6;66092.0;66392.0;other;shop;False;False
4001163;6;6;7;66992.0;67112.0;shop;home;False;True
4003690;0;0;1;79032.0;80832.0;home;other;True;True
4003691;0;0;1;36252.0;38952.0;home;leisure;True;False
4003691;1;1;2;39012.0;42552.0;leisure;home;False;False
4003691;2;2;3;61452.0;63252.0;home;leisure;False;False
4003691;3;3;4;63312.0;65052.0;leisure;home;False;True
4004001;0;0;1;25448.0;26948.0;home;education;True;False
4004001;1;1;2;56948.0;61448.0;education;home;False;True
4004002;0;0;1;32666.0;33266.0;home;other;True;False
4004002;1;1;2;46766.0;48566.0;other;leisure;False;False
4004002;2;2;3;59126.0;59966.0;leisure;home;False;True
4004003;0;0;1;28341.0;30441.0;home;other;True;False
4004003;1;1;2;30501.0;31341.0;other;work;False;False
4004003;2;2;3;43641.0;44541.0;work;shop;False;False
4004003;3;3;4;58041.0;58941.0;shop;other;False;False
4004003;4;4;5;59841.0;61641.0;other;home;False;True
4005178;0;0;1;26905.0;27205.0;home;leisure;True;False
4005178;1;1;2;35005.0;35605.0;leisure;leisure;False;False
4005178;2;2;3;60205.0;62005.0;leisure;education;False;False
4005178;3;3;4;64705.0;65005.0;education;home;False;True
4005179;0;0;1;63836.0;65036.0;home;leisure;True;False
4005179;1;1;2;84536.0;85736.0;leisure;home;False;True
4005180;0;0;1;37385.0;37685.0;home;shop;True;False
4005180;1;1;2;37985.0;38285.0;shop;home;False;False
4005180;2;2;3;56285.0;57785.0;home;work;False;False
4005180;3;3;4;73385.0;74585.0;work;home;False;True
4005181;0;0;1;30687.0;31887.0;home;other;True;False
4005181;1;1;2;34287.0;35487.0;other;home;False;False
4005181;2;2;3;48687.0;49287.0;home;shop;False;False
4005181;3;3;4;55887.0;56487.0;shop;home;False;True
4005182;0;0;1;32005.0;32605.0;home;education;True;False
4005182;1;1;2;43705.0;44305.0;education;home;False;False
4005182;2;2;3;48505.0;49105.0;home;education;False;False
4005182;3;3;4;62305.0;63205.0;education;home;False;True
4005183;0;0;1;32212.0;32812.0;home;other;True;False
4005183;1;1;2;32992.0;33412.0;other;home;False;False
4005183;2;2;3;43612.0;44212.0;home;other;False;False
4005183;3;3;4;44812.0;46012.0;other;other;False;False
4005183;4;4;5;46192.0;47212.0;other;home;False;False
4005183;5;5;6;51412.0;52612.0;home;other;False;False
4005183;6;6;7;52912.0;53812.0;other;home;False;True
4005184;0;0;1;41116.0;42016.0;home;leisure;True;False
4005184;1;1;2;69016.0;69916.0;leisure;home;False;True
4006193;0;0;1;29344.0;30244.0;home;other;True;False
4006193;1;1;2;30304.0;31144.0;other;home;False;False
4006193;2;2;3;64744.0;65644.0;home;other;False;False
4006193;3;3;4;65944.0;66844.0;other;home;False;True
4006422;0;0;1;27703.0;28903.0;home;education;True;False
4006422;1;1;2;43903.0;45703.0;education;home;False;False
4006422;2;2;3;49303.0;50503.0;home;other;False;False
4006422;3;3;4;56503.0;58303.0;other;home;False;True
4006423;0;0;1;27274.0;28774.0;home;work;True;False
4006423;1;1;2;62374.0;62674.0;work;shop;False;False
4006423;2;2;3;63274.0;63574.0;shop;other;False;False
4006423;3;3;4;64474.0;65374.0;other;leisure;False;False
4006423;4;4;5;74074.0;75874.0;leisure;home;False;True
4006424;0;0;1;25566.0;26166.0;home;work;True;False
4006424;1;1;2;65166.0;66966.0;work;home;False;True
4010408;0;0;1;28315.0;31915.0;home;education;True;False
4010408;1;1;2;57115.0;60715.0;education;home;False;True
4010409;0;0;1;31314.0;31614.0;home;education;True;False
4010409;1;1;2;60714.0;61014.0;education;home;False;True
4015615;0;0;1;54936.0;55236.0;home;shop;True;False
4015615;1;1;2;56736.0;57036.0;shop;home;False;True
4018006;0;0;1;30086.0;30986.0;home;shop;True;False
4018006;1;1;2;35786.0;36686.0;shop;other;False;False
4018006;2;2;3;42086.0;42686.0;other;home;False;False
4018006;3;3;4;55286.0;58286.0;home;leisure;False;False
4018006;4;4;5;62486.0;63086.0;leisure;home;False;True
4018008;0;0;1;41323.0;41443.0;home;shop;True;False
4018008;1;1;2;45043.0;45163.0;shop;home;False;False
4018008;2;2;3;46003.0;47683.0;home;leisure;False;False
4018008;3;3;4;61363.0;65023.0;leisure;home;False;True
4024175;0;0;1;34319.0;35219.0;home;other;True;False
4024175;1;1;2;37019.0;37919.0;other;home;False;False
4024175;2;2;3;55919.0;57719.0;home;leisure;False;False
4024175;3;3;4;57719.0;59519.0;leisure;home;False;True
4037631;0;0;1;56498.0;56798.0;home;shop;True;False
4037631;1;1;2;57698.0;58298.0;shop;shop;False;False
4037631;2;2;3;60998.0;61298.0;shop;home;False;True
4039942;0;0;1;28137.0;29337.0;home;education;True;False
4039942;1;1;2;60537.0;62037.0;education;home;False;True
4039943;0;0;1;32076.0;32976.0;home;other;True;False
4039943;1;1;2;35676.0;36576.0;other;leisure;False;False
4039943;2;2;3;51876.0;53076.0;leisure;home;False;True
4049186;0;0;1;38564.0;40364.0;home;shop;True;False
4049186;1;1;2;41264.0;43064.0;shop;home;False;True
4050244;0;0;1;28858.0;29458.0;home;work;True;False
4050244;1;1;2;42358.0;42658.0;work;leisure;False;False
4050244;2;2;3;48658.0;49258.0;leisure;work;False;False
4050244;3;3;4;65758.0;66658.0;work;home;False;True
4050245;0;0;1;29595.0;29895.0;home;other;True;False
4050245;1;1;2;30375.0;30675.0;other;other;False;False
4050245;2;2;3;41475.0;41775.0;other;other;False;False
4050245;3;3;4;43575.0;44175.0;other;other;False;False
4050245;4;4;5;49575.0;50775.0;other;other;False;False
4050245;5;5;6;56355.0;57675.0;other;home;False;True
4050246;0;0;1;29044.0;30244.0;home;education;True;False
4050246;1;1;2;57544.0;59044.0;education;home;False;True
4055553;0;0;1;35224.0;35524.0;home;shop;True;False
4055553;1;1;2;36424.0;36724.0;shop;home;False;True
4058523;0;0;1;25897.0;27697.0;home;work;True;False
4058523;1;1;2;74497.0;76297.0;work;home;False;True
4061108;0;0;1;25343.0;30143.0;home;work;True;False
4061108;1;1;2;43043.0;43343.0;work;leisure;False;False
4061108;2;2;3;46343.0;46643.0;leisure;work;False;False
4061108;3;3;4;63743.0;69143.0;work;home;False;False
4061108;4;4;5;70943.0;71243.0;home;shop;False;False
4061108;5;5;6;71843.0;72143.0;shop;home;False;True
4061109;0;0;1;27711.0;29511.0;home;education;True;False
4061109;1;1;2;44811.0;45711.0;education;leisure;False;False
4061109;2;2;3;46611.0;47511.0;leisure;education;False;False
4061109;3;3;4;60711.0;62811.0;education;home;False;True
4061110;0;0;1;30325.0;34825.0;home;education;True;False
4061110;1;1;2;45625.0;48325.0;education;home;False;False
4061110;2;2;3;66325.0;68725.0;home;leisure;False;False
4061110;3;3;4;78325.0;80725.0;leisure;home;False;True
4063118;0;0;1;61647.0;62847.0;home;shop;True;False
4063118;1;1;2;65847.0;67047.0;shop;home;False;True
4063119;0;0;1;31989.0;33189.0;home;work;True;False
4063119;1;1;2;69789.0;71589.0;work;home;False;True
4063120;0;0;1;45018.0;45918.0;home;leisure;True;False
4063120;1;1;2;49518.0;49818.0;leisure;shop;False;False
4063120;2;2;3;60318.0;61218.0;shop;home;False;False
4063120;3;3;4;66018.0;66318.0;home;leisure;False;False
4063120;4;4;5;70218.0;70518.0;leisure;home;False;True
4069949;0;0;1;28296.0;28956.0;home;education;True;False
4069949;1;1;2;60696.0;60996.0;education;home;False;False
4069949;2;2;3;63036.0;63816.0;home;leisure;False;False
4069949;3;3;4;64896.0;66216.0;leisure;home;False;True
4072339;0;0;1;49879.0;51079.0;home;leisure;True;False
4072339;1;1;2;62479.0;64279.0;leisure;other;False;False
4072339;2;2;3;64579.0;65779.0;other;home;False;True
4076578;0;0;1;29474.0;30074.0;home;other;True;False
4076578;1;1;2;31274.0;32474.0;other;work;False;False
4076578;2;2;3;60974.0;61874.0;work;other;False;False
4076578;3;3;4;62174.0;62774.0;other;home;False;True
4076579;0;0;1;29768.0;33368.0;leisure;work;True;False
4076579;1;1;2;62168.0;65768.0;work;leisure;False;True
4079008;0;0;1;54121.0;55021.0;home;shop;True;False
4079008;1;1;2;64921.0;65821.0;shop;home;False;True
4079493;0;0;1;28468.0;31768.0;home;work;True;False
4079493;1;1;2;66868.0;70768.0;work;home;False;False
4079493;2;2;3;81868.0;82168.0;home;leisure;False;False
4079493;3;3;4;82228.0;82468.0;leisure;home;False;True
4079494;0;0;1;25128.0;25428.0;home;other;True;False
4079494;1;1;2;25488.0;25728.0;other;home;False;False
4079494;2;2;3;26028.0;27228.0;home;work;False;False
4079494;3;3;4;58368.0;59448.0;work;shop;False;False
4079494;4;4;5;59628.0;59868.0;shop;home;False;False
4079494;5;5;6;61128.0;61968.0;home;leisure;False;False
4079494;6;6;7;66168.0;66768.0;leisure;home;False;True
4079495;0;0;1;28488.0;31788.0;home;work;True;False
4079495;1;1;2;43188.0;43488.0;work;work;False;False
4079495;2;2;3;44988.0;45288.0;work;work;False;False
4079495;3;3;4;61188.0;63888.0;work;other;False;False
4079495;4;4;5;64488.0;65388.0;other;leisure;False;False
4079495;5;5;6;68088.0;68688.0;leisure;home;False;True
4086697;0;0;1;51925.0;51985.0;home;leisure;True;False
4086697;1;1;2;69925.0;70225.0;leisure;home;False;True
4086698;0;0;1;35546.0;36146.0;home;shop;True;False
4086698;1;1;2;36746.0;37346.0;shop;work;False;False
4086698;2;2;3;67946.0;68846.0;work;shop;False;False
4086698;3;3;4;73946.0;74846.0;shop;home;False;False
4086698;4;4;5;76046.0;77246.0;home;leisure;False;False
4086698;5;5;6;81446.0;82646.0;leisure;home;False;True
4086700;0;0;1;34598.0;35198.0;home;work;True;False
4086700;1;1;2;57998.0;58778.0;work;home;False;True
4086701;0;0;1;30097.0;30397.0;home;education;True;False
4086701;1;1;2;41497.0;41797.0;education;home;False;False
4086701;2;2;3;47797.0;48097.0;home;education;False;False
4086701;3;3;4;59797.0;60397.0;education;home;False;True
4088956;0;0;1;30098.0;30998.0;home;leisure;True;False
4088956;1;1;2;62498.0;63698.0;leisure;shop;False;False
4088956;2;2;3;67898.0;68798.0;shop;home;False;True
4088957;0;0;1;27599.0;28619.0;home;work;True;False
4088957;1;1;2;44759.0;45179.0;work;work;False;False
4088957;2;2;3;58019.0;58919.0;work;other;False;False
4088957;3;3;4;59699.0;60719.0;other;home;False;True
4093437;0;0;1;20352.0;23952.0;home;work;True;False
4093437;1;1;2;52752.0;56352.0;work;home;False;True
4094570;0;0;1;40813.0;41113.0;home;shop;True;False
4094570;1;1;2;41413.0;41713.0;shop;home;False;False
4094570;2;2;3;51613.0;51913.0;home;leisure;False;False
4094570;3;3;4;60613.0;60913.0;leisure;home;False;True
4094571;0;0;1;34169.0;35069.0;home;leisure;True;False
4094571;1;1;2;61169.0;62069.0;leisure;shop;False;False
4094571;2;2;3;62969.0;63869.0;shop;home;False;True
4094572;0;0;1;30653.0;30953.0;home;education;True;False
4094572;1;1;2;61853.0;62153.0;education;home;False;True
4094573;0;0;1;29450.0;30530.0;home;work;True;False
4094573;1;1;2;65150.0;66650.0;work;home;False;True
4099227;0;0;1;18436.0;21436.0;home;work;True;False
4099227;1;1;2;35836.0;36736.0;work;work;False;False
4099227;2;2;3;43936.0;44836.0;work;work;False;False
4099227;3;3;4;76756.0;79336.0;work;home;False;True
4099228;0;0;1;27279.0;29379.0;leisure;education;True;False
4099228;1;1;2;56979.0;60579.0;education;home;False;True
4099229;0;0;1;31746.0;32346.0;home;education;True;False
4099229;1;1;2;43146.0;43446.0;education;home;False;True
4101642;0;0;1;52543.0;53143.0;home;other;True;False
4101642;1;1;2;63343.0;63943.0;other;home;False;True
4103877;0;0;1;29189.0;31289.0;home;work;True;False
4103877;1;1;2;67289.0;68489.0;work;home;False;False
4103877;2;2;3;69089.0;69389.0;home;other;False;False
4103877;3;3;4;69449.0;69509.0;other;shop;False;False
4103877;4;4;5;69869.0;70289.0;shop;home;False;True
4104424;0;0;1;34602.0;37602.0;home;shop;True;False
4104424;1;1;2;39102.0;41802.0;shop;shop;False;False
4104424;2;2;3;42702.0;43602.0;shop;home;False;False
4104424;3;3;4;58002.0;58482.0;home;other;False;False
4104424;4;4;5;58542.0;58962.0;other;home;False;True
4104425;0;0;1;47208.0;47808.0;home;shop;True;False
4104425;1;1;2;52608.0;53208.0;shop;home;False;False
4104425;2;2;3;63408.0;63588.0;home;other;False;False
4104425;3;3;4;67008.0;67188.0;other;home;False;True
4105914;0;0;1;49239.0;49299.0;home;leisure;True;False
4105914;1;1;2;67239.0;67539.0;leisure;home;False;True
4105915;0;0;1;27760.0;29860.0;leisure;education;True;False
4105915;1;1;2;57460.0;61060.0;education;home;False;True
4105916;0;0;1;35142.0;35442.0;home;other;True;False
4105916;1;1;2;36042.0;36342.0;other;home;False;False
4105916;2;2;3;37242.0;40542.0;home;other;False;False
4105916;3;3;4;48642.0;51342.0;other;home;False;False
4105916;4;4;5;51642.0;51942.0;home;work;False;False
4105916;5;5;6;81042.0;81342.0;work;home;False;True
4105917;0;0;1;26329.0;27829.0;home;work;True;False
4105917;1;1;2;60229.0;61429.0;work;home;False;False
4105917;2;2;3;61729.0;61909.0;home;shop;False;False
4105917;3;3;4;62029.0;62209.0;shop;home;False;False
4105917;4;4;5;73429.0;73729.0;home;leisure;False;False
4105917;5;5;6;81529.0;81829.0;leisure;home;False;True
4106785;0;0;1;54870.0;55470.0;home;other;True;False
4106785;1;1;2;56970.0;57570.0;other;shop;False;False
4106785;2;2;3;60570.0;61470.0;shop;home;False;True
4107476;0;0;1;29550.0;30150.0;home;work;True;False
4107476;1;1;2;42870.0;43050.0;work;leisure;False;False
4107476;2;2;3;46650.0;46890.0;leisure;work;False;False
4107476;3;3;4;59850.0;60450.0;work;shop;False;False
4107476;4;4;5;64350.0;65250.0;shop;home;False;True
4107477;0;0;1;29494.0;31594.0;leisure;education;True;False
4107477;1;1;2;59194.0;62794.0;education;home;False;True
4107478;0;0;1;49241.0;49301.0;home;leisure;True;False
4107478;1;1;2;67241.0;67541.0;leisure;home;False;True
4107479;0;0;1;23475.0;27375.0;home;work;True;False
4107479;1;1;2;57675.0;65775.0;work;leisure;False;False
4107479;2;2;3;71175.0;72375.0;leisure;home;False;True
4109741;0;0;1;34744.0;37444.0;home;work;True;False
4109741;1;1;2;45844.0;46444.0;work;work;False;False
4109741;2;2;3;71344.0;74044.0;work;home;False;True
4109742;0;0;1;25778.0;27278.0;home;education;True;False
4109742;1;1;2;34238.0;34478.0;education;other;False;False
4109742;2;2;3;43178.0;43838.0;other;education;False;False
4109742;3;3;4;52478.0;53678.0;education;home;False;True
4109743;0;0;1;48766.0;56566.0;home;leisure;True;False
4109743;1;1;2;59266.0;66466.0;leisure;home;False;True
4109744;0;0;1;22772.0;25172.0;home;work;True;False
